iter	MAE
3243	56.36700198
3244	56.35930827
3245	56.35357324
3246	56.3520862
3247	56.3465635
3248	56.34197137
3249	56.34003657
3250	56.33653405
3251	56.330032
3252	56.31395459
3253	56.31037849
3254	56.30904308
3255	56.09006853
3256	56.07469123
3257	56.07173
3258	56.06849401
3259	56.02733782
3260	56.01569763
3261	56.01436996
3262	56.00844188
3263	56.00496846
3264	55.99238112
3265	55.98785048
3266	55.98744643
3267	55.98243176
3268	55.97755179
3269	55.97099207
3270	55.94121311
3271	55.9302946
3272	55.92736105
3273	55.90435489
3274	55.88631789
3275	55.85898864
3276	55.84992254
3277	55.83741839
3278	55.81925761
3279	55.816311
3280	55.81210523
3281	55.80954846
3282	55.80582177
3283	55.80305571
3284	55.79877116
3285	55.79565082
3286	55.73541578
3287	55.7216176
3288	55.70827709
3289	55.70268567
3290	55.70032417
3291	55.61635431
3292	55.55500272
3293	55.4542004
3294	55.4370416
3295	55.42904616
3296	55.41500265
3297	55.38368137
3298	55.37714651
3299	55.37539089
3300	55.35874617
3301	55.35006951
3302	55.34517637
3303	55.32011877
3304	55.3099579
3305	55.28951383
3306	55.25543676
3307	55.23126964
3308	55.22103605
3309	55.21620429
3310	55.18392737
3311	55.17600837
3312	55.17573611
3313	55.17522078
3314	55.17190799
3315	55.16995382
3316	55.16735794
3317	55.10608173
3318	55.10388218
3319	55.09872423
3320	55.02372129
3321	55.01866589
3322	54.99442213
3323	54.98781355
3324	54.98673734
3325	54.9843637
3326	54.97300394
3327	54.97233748
3328	54.96029542
3329	54.95267071
3330	54.9382467
3331	54.91495
3332	54.91465299
3333	54.88357102
3334	54.8820179
3335	54.87259416
3336	54.87167945
3337	54.85300548
3338	54.84620856
3339	54.84513803
3340	54.84296306
3341	54.84208796
3342	54.84130646
3343	54.80095521
3344	54.79793205
3345	54.79767378
3346	54.79619664
3347	54.78617651
3348	54.78479311
3349	54.78378901
3350	54.7785977
3351	54.74563443
3352	54.73405523
3353	54.73357493
3354	54.69627617
3355	54.69442356
3356	54.69385155
3357	54.69274606
3358	54.68896093
3359	54.67924572
3360	54.6632433
3361	54.60977236
3362	54.6063999
3363	54.6055538
3364	54.57361957
3365	54.50944763
3366	54.46889702
3367	54.4625124
3368	54.43925366
3369	54.43825242
3370	54.43406283
3371	54.4214535
3372	54.4207948
3373	54.41343165
3374	54.41181063
3375	54.40907555
3376	54.40356818
3377	54.39825146
3378	54.39757916
3379	54.39106107
3380	54.38857118
3381	54.36989847
3382	54.31552666
3383	54.31283138
3384	54.27463524
3385	54.26661138
3386	54.25515801
3387	54.24948022
3388	54.24487775
3389	54.23300249
3390	54.22414046
3391	54.1177837
3392	54.11601785
3393	54.11552762
3394	54.11407128
3395	54.03784137
3396	53.99375964
3397	53.89616896
3398	53.89336586
3399	53.8199503
3400	53.81864178
3401	53.80692183
3402	53.80673197
3403	53.8051146
3404	53.79107815
3405	53.78748138
3406	53.78693857
3407	53.78267832
3408	53.78207338
3409	53.78130552
3410	53.7629233
3411	53.71360462
3412	53.7026834
3413	53.66878966
3414	53.65519263
3415	53.65379272
3416	53.6174111
3417	53.60954099
3418	53.59621515
3419	53.55385596
3420	53.54301154
3421	53.5339087
3422	53.5120988
3423	53.51039843
3424	53.5098067
3425	53.4443692
3426	53.442754
3427	53.41763619
3428	53.41593697
3429	53.33230044
3430	53.32797147
3431	53.32598564
3432	53.31981455
3433	53.30865701
3434	53.30589159
3435	53.30204178
3436	53.29734521
3437	53.29480285
3438	53.26931213
3439	53.17670576
3440	53.16285273
3441	53.16112512
3442	53.15792952
3443	53.15776878
3444	53.15161002
3445	53.14595572
3446	53.14465059
3447	53.1342904
3448	53.13113986
3449	53.12240026
3450	53.12120331
3451	53.11478619
3452	53.1101699
3453	53.09931844
3454	53.09853505
3455	53.0291674
3456	52.92126127
3457	52.87568811
3458	52.84385679
3459	52.83781492
3460	52.70407891
3461	52.69836017
3462	52.69660583
3463	52.65411137
3464	52.62239738
3465	52.57306225
3466	52.55917039
3467	52.5280541
3468	52.50433301
3469	52.47901327
3470	52.47578247
3471	52.46786174
3472	52.45946468
3473	52.44387781
3474	52.42575644
3475	52.42360729
3476	52.4190385
3477	52.37132247
3478	52.35592024
3479	52.34744195
3480	52.32394514
3481	52.28722437
3482	52.28365419
3483	52.28039301
3484	52.27605257
3485	52.27180459
3486	52.26765777
3487	52.21526757
3488	52.17857642
3489	52.1628028
3490	52.1592453
3491	52.15115357
3492	52.1293631
3493	52.12888489
3494	52.12637737
3495	52.12409666
3496	52.07126029
3497	52.06876053
3498	52.0536587
3499	52.05266764
3500	52.01800241
3501	52.00756192
3502	51.97192335
3503	51.92445819
3504	51.92000088
3505	51.91724632
3506	51.90824506
3507	51.9031843
3508	51.90220625
3509	51.84790201
3510	51.83013972
3511	51.82924382
3512	51.82686046
3513	51.81858117
3514	51.81021303
3515	51.80003717
3516	51.79790713
3517	51.77786684
3518	51.77725762
3519	51.76749106
3520	51.76707024
3521	51.75078262
3522	51.74539899
3523	51.7410642
3524	51.7314735
3525	51.55032717
3526	51.54688492
3527	51.53669157
3528	51.53417623
3529	51.53349026
3530	51.50591779
3531	51.4981054
3532	51.48221637
3533	51.47907265
3534	51.47699586
3535	51.47187994
3536	51.46428127
3537	51.44871501
3538	51.44417626
3539	51.44053754
3540	51.40015091
3541	51.3997173
3542	51.39760467
3543	51.39569601
3544	51.36878993
3545	51.36751471
3546	51.35804899
3547	51.33016031
3548	51.29394645
3549	51.2907805
3550	51.28799026
3551	51.28759839
3552	51.25768767
3553	51.2388357
3554	51.23769547
3555	51.23058501
3556	51.22434374
3557	51.22205329
3558	51.19459062
3559	51.19350756
3560	51.19024166
3561	51.18909797
3562	51.17805663
3563	51.16448845
3564	51.13426104
3565	51.13269846
3566	51.12502826
3567	51.11401126
3568	51.11320624
3569	51.11276216
3570	51.06320029
3571	51.05549928
3572	50.91863594
3573	50.89325774
3574	50.84626057
3575	50.84352743
3576	50.84315632
3577	50.76066735
3578	50.75545005
3579	50.75480317
3580	50.75388312
3581	50.71258258
3582	50.69249274
3583	50.68497481
3584	50.67835461
3585	50.67521608
3586	50.6730346
3587	50.66590606
3588	50.66357968
3589	50.65127592
3590	50.6474174
3591	50.64389787
3592	50.59158548
3593	50.5784436
3594	50.57765893
3595	50.57078445
3596	50.56075585
3597	50.55788028
3598	50.54573637
3599	50.5360491
3600	50.52632062
3601	50.50072937
3602	50.46129081
3603	50.45560695
3604	50.44968897
3605	50.42212542
3606	50.39764571
3607	50.39158106
3608	50.38735277
3609	50.37254962
3610	50.37104368
3611	50.35892679
3612	50.35756721
3613	50.31304542
3614	50.29238213
3615	50.28722357
3616	50.27776061
3617	50.26862339
3618	50.26684969
3619	50.26273255
3620	50.25423582
3621	50.24763946
3622	50.21979572
3623	50.19936695
3624	50.19619864
3625	50.19005162
3626	50.17527925
3627	50.10426352
3628	50.09068623
3629	50.0667431
3630	50.05231672
3631	50.02249595
3632	50.01563971
3633	50.01148713
3634	50.00913153
3635	50.00677994
3636	50.00253322
3637	49.98124849
3638	49.95326758
3639	49.94000115
3640	49.93298274
3641	49.92267329
3642	49.91694799
3643	49.91231429
3644	49.88439625
3645	49.88158722
3646	49.87959956
3647	49.87644359
3648	49.78894445
3649	49.786305
3650	49.7843046
3651	49.78178375
3652	49.77231345
3653	49.7474546
3654	49.74046044
3655	49.72306382
3656	49.72125404
3657	49.71852517
3658	49.66613292
3659	49.63937222
3660	49.63692674
3661	49.62043406
3662	49.6134064
3663	49.57712115
3664	49.57551666
3665	49.53891239
3666	49.53140262
3667	49.51881393
3668	49.51383392
3669	49.50658048
3670	49.50250272
3671	49.49965273
3672	49.49587545
3673	49.47454944
3674	49.47406311
3675	49.43503725
3676	49.43454066
3677	49.4319104
3678	49.42620645
3679	49.42594056
3680	49.40821147
3681	49.40577812
3682	49.36660835
3683	49.36173081
3684	49.33455717
3685	49.33442918
3686	49.33026724
3687	49.32775825
3688	49.32539867
3689	49.32371237
3690	49.32298385
3691	49.3098122
3692	49.27644865
3693	49.27484384
3694	49.26389152
3695	49.26091858
3696	49.25933757
3697	49.25837508
3698	49.25800448
3699	49.25677962
3700	49.25162439
3701	49.24522368
3702	49.2434355
3703	49.2425892
3704	49.23461584
3705	49.23389081
3706	49.23293246
3707	49.22911422
3708	49.22702286
3709	49.21871595
3710	49.21796071
3711	49.19801823
3712	49.19136811
3713	49.19067118
3714	49.18937549
3715	49.17954445
3716	49.16867287
3717	49.13543224
3718	49.12043883
3719	49.10745532
3720	49.10080579
3721	49.08293574
3722	49.081766
3723	49.0650513
3724	49.00806899
3725	49.00253608
3726	48.99046579
3727	48.98950867
3728	48.98848133
3729	48.97995546
3730	48.97909657
3731	48.97643142
3732	48.97369002
3733	48.96035461
3734	48.94071412
3735	48.93883516
3736	48.88838369
3737	48.88786423
3738	48.85069461
3739	48.84187777
3740	48.82241427
3741	48.79634006
3742	48.7650976
3743	48.76317092
3744	48.75939923
3745	48.75765223
3746	48.75025693
3747	48.74858904
3748	48.7050326
3749	48.70303226
3750	48.7018399
3751	48.67079498
3752	48.66677524
3753	48.65143607
3754	48.64448377
3755	48.64180471
3756	48.64019731
3757	48.59004709
3758	48.58991635
3759	48.5619831
3760	48.55540815
3761	48.55484896
3762	48.54991385
3763	48.5431821
3764	48.46343989
3765	48.46149042
3766	48.45420088
3767	48.45331713
3768	48.44621509
3769	48.41440488
3770	48.39877485
3771	48.39599144
3772	48.39440968
3773	48.36441359
3774	48.31147052
3775	48.310314
3776	48.30604082
3777	48.30442183
3778	48.30272421
3779	48.2959624
3780	48.29461496
3781	48.28828536
3782	48.28556748
3783	48.28278751
3784	48.28175942
3785	48.28009333
3786	48.27755958
3787	48.27620992
3788	48.25876652
3789	48.25361699
3790	48.09328416
3791	48.08307108
3792	48.07480669
3793	48.07426538
3794	48.04192354
3795	48.03830626
3796	48.03510712
3797	48.03333052
3798	48.03146081
3799	48.03084011
3800	48.02142453
3801	47.9766176
3802	47.97312881
3803	47.95435577
3804	47.95313053
3805	47.95227055
3806	47.94680277
3807	47.89378146
3808	47.8746518
3809	47.8731438
3810	47.85634769
3811	47.85360715
3812	47.84277892
3813	47.83646644
3814	47.81079072
3815	47.80942129
3816	47.80496942
3817	47.80323508
3818	47.79832676
3819	47.78615679
3820	47.7849519
3821	47.78377766
3822	47.7790495
3823	47.77636906
3824	47.7579417
3825	47.73154386
3826	47.7283899
3827	47.72713366
3828	47.72382685
3829	47.72030363
3830	47.66831675
3831	47.66740841
3832	47.66550033
3833	47.66410508
3834	47.65977487
3835	47.63698491
3836	47.63469576
3837	47.62787225
3838	47.60845399
3839	47.60606603
3840	47.60222999
3841	47.595785
3842	47.56657822
3843	47.5578461
3844	47.55598362
3845	47.49168192
3846	47.48741375
3847	47.48707489
3848	47.47822533
3849	47.47504602
3850	47.45042656
3851	47.42966554
3852	47.41277717
3853	47.40888237
3854	47.40339955
3855	47.37253855
3856	47.36942588
3857	47.36387449
3858	47.36181375
3859	47.34031514
3860	47.33578909
3861	47.33562907
3862	47.33083032
3863	47.30572131
3864	47.30457292
3865	47.28912823
3866	47.28430869
3867	47.27711765
3868	47.27584243
3869	47.27442816
3870	47.27038052
3871	47.22540515
3872	47.22163722
3873	47.21189358
3874	47.21041695
3875	47.19551845
3876	47.19483693
3877	47.18795094
3878	47.16732307
3879	47.15978226
3880	47.13905626
3881	47.13574799
3882	47.13549642
3883	47.12987645
3884	47.12868412
3885	47.12766255
3886	47.09581503
3887	47.06729027
3888	47.06696725
3889	47.0654001
3890	47.04508712
3891	47.04433139
3892	47.03386268
3893	47.03021697
3894	46.97656363
3895	46.96229454
3896	46.96126743
3897	46.9596959
3898	46.95790061
3899	46.95452927
3900	46.94353028
3901	46.94286485
3902	46.94150127
3903	46.93450597
3904	46.92784964
3905	46.92222894
3906	46.91807463
3907	46.91734954
3908	46.91678174
3909	46.91611794
3910	46.90878621
3911	46.90238721
3912	46.88913347
3913	46.88298769
3914	46.87817123
3915	46.86895482
3916	46.86718625
3917	46.86555714
3918	46.83580061
3919	46.83309462
3920	46.8324731
3921	46.8142115
3922	46.81358246
3923	46.80110079
3924	46.80037327
3925	46.79934082
3926	46.79652911
3927	46.79523067
3928	46.79129393
3929	46.79078108
3930	46.77939555
3931	46.74418404
3932	46.74337386
3933	46.71691731
3934	46.70410815
3935	46.7032702
3936	46.69509922
3937	46.69405721
3938	46.69341324
3939	46.69310656
3940	46.68918444
3941	46.68787053
3942	46.68728864
3943	46.67193146
3944	46.66941391
3945	46.66908289
3946	46.66772302
3947	46.64782466
3948	46.64726895
3949	46.6465191
3950	46.63936075
3951	46.63891929
3952	46.63274721
3953	46.63087156
3954	46.63050721
3955	46.62525842
3956	46.61480534
3957	46.61127108
3958	46.60449217
3959	46.60269105
3960	46.60146214
3961	46.59293092
3962	46.59205023
3963	46.576499
3964	46.56850237
3965	46.56535862
3966	46.56488192
3967	46.53399115
3968	46.52888078
3969	46.45799825
3970	46.45675788
3971	46.45358416
3972	46.45166685
3973	46.43021647
3974	46.42968611
3975	46.41785973
3976	46.41745306
3977	46.4167135
3978	46.41293173
3979	46.41181946
3980	46.40902033
3981	46.40430966
3982	46.38790089
3983	46.38727467
3984	46.38664662
3985	46.33693934
3986	46.33451759
3987	46.33172703
3988	46.31548436
3989	46.30930927
3990	46.30845649
3991	46.29973319
3992	46.29573674
3993	46.28694751
3994	46.2482132
3995	46.23410738
3996	46.23113107
3997	46.22231764
3998	46.22177139
3999	46.2210803
4000	46.18987727
4001	46.18815433
4002	46.1395933
4003	46.13813684
4004	46.13702395
4005	46.13589523
4006	46.13185669
4007	46.12999756
4008	46.12770314
4009	46.12136546
4010	46.09220966
4011	46.08636647
4012	46.08406847
4013	46.04291546
4014	46.0426136
4015	46.03957536
4016	46.03684444
4017	46.01518337
4018	46.01492485
4019	46.00104456
4020	46.00045786
4021	45.99456039
4022	45.99378569
4023	45.98746676
4024	45.97358956
4025	45.97249183
4026	45.9714999
4027	45.96548705
4028	45.95814648
4029	45.95401442
4030	45.95124277
4031	45.9352836
4032	45.93465204
4033	45.93372175
4034	45.93034383
4035	45.92094543
4036	45.89796267
4037	45.88230148
4038	45.87578032
4039	45.86323118
4040	45.86059122
4041	45.85899412
4042	45.85057544
4043	45.81627125
4044	45.81099062
4045	45.76154897
4046	45.73182473
4047	45.70651864
4048	45.69994472
4049	45.69863143
4050	45.69239989
4051	45.69093702
4052	45.67124749
4053	45.64305479
4054	45.64207588
4055	45.62428946
4056	45.62205847
4057	45.61678328
4058	45.60066547
4059	45.59175318
4060	45.59100321
4061	45.58667642
4062	45.58125689
4063	45.57798301
4064	45.57649277
4065	45.56253145
4066	45.56041594
4067	45.53277673
4068	45.52872124
4069	45.5214991
4070	45.51876406
4071	45.51691938
4072	45.51633561
4073	45.51460146
4074	45.50762644
4075	45.50708398
4076	45.49725259
4077	45.4783927
4078	45.44209017
4079	45.42832834
4080	45.40532144
4081	45.39522405
4082	45.39469701
4083	45.39386821
4084	45.37607666
4085	45.36365339
4086	45.35978972
4087	45.35896896
4088	45.35769827
4089	45.34831569
4090	45.32889193
4091	45.30868449
4092	45.30132957
4093	45.29857405
4094	45.29141709
4095	45.27588318
4096	45.27200655
4097	45.25094845
4098	45.22325356
4099	45.19430831
4100	45.15853685
4101	45.15648667
4102	45.15457941
4103	45.15367359
4104	45.14998233
4105	45.14954938
4106	45.12133392
4107	45.11805682
4108	45.11270661
4109	45.10075751
4110	45.09692512
4111	45.09350969
4112	45.09293674
4113	45.08663237
4114	45.08545693
4115	45.08420916
4116	45.06220944
4117	45.06156816
4118	45.04072791
4119	45.02586221
4120	44.86720013
4121	44.86586927
4122	44.86455488
4123	44.8601975
4124	44.85963109
4125	44.85923514
4126	44.85887632
4127	44.85140509
4128	44.85054855
4129	44.85030042
4130	44.84693025
4131	44.84273351
4132	44.84199557
4133	44.83968635
4134	44.83582334
4135	44.8353998
4136	44.79781487
4137	44.79429599
4138	44.7929794
4139	44.77433905
4140	44.76788882
4141	44.75739447
4142	44.74556416
4143	44.74093213
4144	44.71353427
4145	44.71285469
4146	44.65219311
4147	44.49249278
4148	44.48612761
4149	44.47852578
4150	44.4771185
4151	44.47660388
4152	44.4745228
4153	44.46808787
4154	44.46324216
4155	44.46215584
4156	44.45869741
4157	44.45805728
4158	44.45765908
4159	44.45678653
4160	44.4556895
4161	44.45111583
4162	44.44910374
4163	44.442192
4164	44.43584408
4165	44.42798011
4166	44.42539562
4167	44.42319883
4168	44.41979579
4169	44.41845068
4170	44.38664632
4171	44.38621551
4172	44.3836854
4173	44.38292848
4174	44.37608337
4175	44.37378462
4176	44.34971878
4177	44.34894782
4178	44.3450177
4179	44.34440049
4180	44.34343308
4181	44.34298355
4182	44.33183345
4183	44.33088648
4184	44.33071358
4185	44.30973815
4186	44.30839244
4187	44.3052959
4188	44.29814609
4189	44.15484464
4190	44.15400078
4191	44.14085151
4192	44.11163237
4193	44.09030051
4194	44.08940897
4195	44.03484364
4196	44.02696609
4197	44.01240785
4198	44.00374236
4199	43.97593095
4200	43.97388608
4201	43.93386994
4202	43.84845988
4203	43.84128455
4204	43.84048281
4205	43.83962729
4206	43.79202924
4207	43.79000494
4208	43.64961772
4209	43.64947041
4210	43.64910228
4211	43.64394472
4212	43.64172028
4213	43.64056685
4214	43.63906341
4215	43.60299689
4216	43.60005341
4217	43.59675689
4218	43.57613315
4219	43.57350674
4220	43.56269075
4221	43.56230749
4222	43.51229494
4223	43.50542523
4224	43.50493039
4225	43.4998412
4226	43.49554657
4227	43.49395399
4228	43.49133432
4229	43.47151239
4230	43.47114728
4231	43.45928907
4232	43.4562035
4233	43.45444983
4234	43.45360582
4235	43.42439545
4236	43.40914563
4237	43.35602229
4238	43.35510255
4239	43.34773544
4240	43.32512971
4241	43.31979988
4242	43.31886921
4243	43.31002273
4244	43.30907965
4245	43.30687911
4246	43.29848025
4247	43.28465879
4248	43.27472869
4249	43.27102741
4250	43.2471151
4251	43.23670743
4252	43.22446818
4253	43.22067632
4254	43.14671661
4255	43.1373864
4256	43.13587998
4257	43.06237279
4258	43.06200312
4259	43.0587235
4260	43.05754765
4261	43.05581171
4262	43.05109114
4263	43.04077471
4264	43.03280864
4265	43.02382267
4266	43.01218411
4267	43.01067554
4268	43.00471914
4269	42.97343309
4270	42.96583879
4271	42.93253648
4272	42.92057037
4273	42.91658196
4274	42.90796141
4275	42.90606179
4276	42.90571166
4277	42.89541463
4278	42.88024687
4279	42.87180546
4280	42.85440733
4281	42.84778265
4282	42.84376021
4283	42.84139965
4284	42.82650107
4285	42.81718084
4286	42.81591214
4287	42.77191788
4288	42.74777332
4289	42.74638117
4290	42.73995318
4291	42.73925839
4292	42.73719579
4293	42.73424171
4294	42.73185568
4295	42.72000745
4296	42.71692729
4297	42.69528943
4298	42.68198256
4299	42.65972728
4300	42.63863661
4301	42.62899347
4302	42.60793185
4303	42.58902953
4304	42.58383636
4305	42.5831413
4306	42.58072408
4307	42.58038588
4308	42.55392429
4309	42.5428765
4310	42.52479375
4311	42.52409589
4312	42.52260664
4313	42.47561386
4314	42.47212416
4315	42.46873134
4316	42.4680337
4317	42.4618554
4318	42.45962417
4319	42.45653716
4320	42.45110785
4321	42.44091006
4322	42.42167653
4323	42.4214427
4324	42.42131866
4325	42.41929758
4326	42.40363512
4327	42.40247455
4328	42.39477266
4329	42.38377266
4330	42.38260371
4331	42.37918106
4332	42.37849908
4333	42.37128917
4334	42.36686432
4335	42.35888739
4336	42.35430076
4337	42.35245269
4338	42.34945311
4339	42.33047786
4340	42.32855102
4341	42.32798741
4342	42.32345434
4343	42.31610126
4344	42.31090224
4345	42.3106571
4346	42.30030887
4347	42.29913799
4348	42.29202775
4349	42.18193629
4350	42.18106049
4351	42.17956447
4352	42.17715559
4353	42.17343948
4354	42.17015932
4355	42.1685378
4356	42.16629139
4357	42.16115309
4358	42.15712808
4359	42.15671166
4360	42.15650019
4361	42.1461902
4362	42.14359474
4363	42.13888677
4364	42.13821023
4365	42.13341571
4366	42.13110618
4367	42.13029781
4368	42.11399858
4369	42.07913227
4370	42.07581402
4371	42.06721309
4372	42.06645637
4373	42.06201956
4374	42.05454685
4375	42.04338755
4376	42.03778105
4377	42.0374032
4378	42.03336274
4379	42.03290178
4380	42.03084172
4381	42.02951271
4382	42.0283782
4383	42.02786815
4384	42.02758347
4385	42.02716848
4386	42.02095356
4387	42.02003681
4388	42.01715721
4389	41.99619014
4390	41.9952846
4391	41.99292514
4392	41.97778716
4393	41.93886818
4394	41.9368469
4395	41.92140113
4396	41.910064
4397	41.90099188
4398	41.89805689
4399	41.87599549
4400	41.87573057
4401	41.87168252
4402	41.87049664
4403	41.84519095
4404	41.8417969
4405	41.83991446
4406	41.83527518
4407	41.83137223
4408	41.82492617
4409	41.80529884
4410	41.74716606
4411	41.73254946
4412	41.72865927
4413	41.72729817
4414	41.71948682
4415	41.71810974
4416	41.71749464
4417	41.71712445
4418	41.71650781
4419	41.71616352
4420	41.71372555
4421	41.71084345
4422	41.70633413
4423	41.69088478
4424	41.68869118
4425	41.68548794
4426	41.68153167
4427	41.68081601
4428	41.68044236
4429	41.68006614
4430	41.67954348
4431	41.65029752
4432	41.64307704
4433	41.63727469
4434	41.63393266
4435	41.63364631
4436	41.63038198
4437	41.62637857
4438	41.62510027
4439	41.6217419
4440	41.61625703
4441	41.61173851
4442	41.60408659
4443	41.6033826
4444	41.60033618
4445	41.59584748
4446	41.59060025
4447	41.58980179
4448	41.58948146
4449	41.58195797
4450	41.58086572
4451	41.57801842
4452	41.56880973
4453	41.56755365
4454	41.56385498
4455	41.5587797
4456	41.55743024
4457	41.55673036
4458	41.55429284
4459	41.55300243
4460	41.55212745
4461	41.5489536
4462	41.54784205
4463	41.54612658
4464	41.54470961
4465	41.52020192
4466	41.51478411
4467	41.51194682
4468	41.48278315
4469	41.48155194
4470	41.48049453
4471	41.47649733
4472	41.47608264
4473	41.47253305
4474	41.46747356
4475	41.46683956
4476	41.4656816
4477	41.45334026
4478	41.44823743
4479	41.44751226
4480	41.44639697
4481	41.44608992
4482	41.42512953
4483	41.42406177
4484	41.42227913
4485	41.42126137
4486	41.42080429
4487	41.41995425
4488	41.41798013
4489	41.4164051
4490	41.4159302
4491	41.40859563
4492	41.3700314
4493	41.35635539
4494	41.35611332
4495	41.28710784
4496	41.28267208
4497	41.28176628
4498	41.27990044
4499	41.27681171
4500	41.2756285
4501	41.21506033
4502	41.2147817
4503	41.21385198
4504	41.20446771
4505	41.18907848
4506	41.18441079
4507	41.18074652
4508	41.17443331
4509	41.1737559
4510	41.17223956
4511	41.17137865
4512	41.16392758
4513	41.15974889
4514	41.15965473
4515	41.1559249
4516	41.14656487
4517	41.14565826
4518	41.13829126
4519	41.12756028
4520	41.12463656
4521	41.08519228
4522	41.08355343
4523	41.08267731
4524	41.05016563
4525	41.04902367
4526	41.04780457
4527	41.03874179
4528	41.01607308
4529	41.01015711
4530	40.9985725
4531	40.98755119
4532	40.98705478
4533	40.98666127
4534	40.9256174
4535	40.9029563
4536	40.90103114
4537	40.89900708
4538	40.89689046
4539	40.89386958
4540	40.89135722
4541	40.87832306
4542	40.87798524
4543	40.8558915
4544	40.85449102
4545	40.85012774
4546	40.84727387
4547	40.84625825
4548	40.84549302
4549	40.843709
4550	40.83859436
4551	40.83721078
4552	40.83672082
4553	40.83578825
4554	40.80842211
4555	40.80189145
4556	40.80175918
4557	40.79040898
4558	40.78800655
4559	40.76877033
4560	40.7658066
4561	40.74070461
4562	40.73784915
4563	40.73499904
4564	40.72639198
4565	40.72328514
4566	40.69986781
4567	40.69794035
4568	40.69692121
4569	40.68744742
4570	40.68081049
4571	40.65967008
4572	40.65730427
4573	40.65538002
4574	40.63757618
4575	40.63666371
4576	40.63097253
4577	40.58555043
4578	40.58402128
4579	40.52811522
4580	40.52663693
4581	40.50939816
4582	40.50712569
4583	40.50428632
4584	40.4972085
4585	40.46646607
4586	40.46303559
4587	40.444127
4588	40.4439332
4589	40.43066245
4590	40.36624252
4591	40.36541645
4592	40.35851909
4593	40.35684914
4594	40.35396261
4595	40.34520624
4596	40.33047536
4597	40.32626683
4598	40.32604078
4599	40.32231163
4600	40.31577887
4601	40.29873099
4602	40.2463749
4603	40.22544764
4604	40.21919737
4605	40.1622431
4606	40.15904288
4607	40.15732473
4608	40.15679916
4609	40.14734865
4610	40.14269045
4611	40.13264414
4612	40.13151308
4613	40.11236585
4614	40.10619177
4615	40.09913518
4616	40.09658699
4617	40.0937556
4618	40.08492461
4619	40.07624052
4620	40.07067989
4621	40.07036734
4622	40.06242767
4623	40.06192201
4624	40.06019683
4625	40.03818839
4626	40.03146198
4627	40.03122045
4628	40.03010402
4629	40.02894975
4630	40.02848393
4631	40.02821921
4632	40.01880605
4633	40.01806239
4634	40.0146167
4635	40.01380025
4636	40.01186174
4637	40.01088835
4638	40.01076478
4639	39.98636297
4640	39.97954062
4641	39.97831492
4642	39.97725098
4643	39.97458861
4644	39.94956016
4645	39.94854091
4646	39.94759176
4647	39.94726355
4648	39.94592357
4649	39.94072231
4650	39.93830715
4651	39.93808981
4652	39.93655103
4653	39.93144622
4654	39.92164947
4655	39.92116443
4656	39.92031229
4657	39.90940937
4658	39.90816094
4659	39.90391235
4660	39.90353517
4661	39.90178031
4662	39.9001956
4663	39.89903692
4664	39.89882691
4665	39.8945932
4666	39.87130209
4667	39.8678578
4668	39.86607756
4669	39.865797
4670	39.86410101
4671	39.80401315
4672	39.80349894
4673	39.78798456
4674	39.78368219
4675	39.77225517
4676	39.76128081
4677	39.74885318
4678	39.72482496
4679	39.71527761
4680	39.71510099
4681	39.71464721
4682	39.71257218
4683	39.71220244
4684	39.71056863
4685	39.70413807
4686	39.70247117
4687	39.69949294
4688	39.68838262
4689	39.67751752
4690	39.66255527
4691	39.66023606
4692	39.65870487
4693	39.65667079
4694	39.65586753
4695	39.6476869
4696	39.64750388
4697	39.6267831
4698	39.61751775
4699	39.59695594
4700	39.59493508
4701	39.5829422
4702	39.5648112
4703	39.56397849
4704	39.56374999
4705	39.56280167
4706	39.56026211
4707	39.55111447
4708	39.54981915
4709	39.54785233
4710	39.53821656
4711	39.53227911
4712	39.53206628
4713	39.52959936
4714	39.52835058
4715	39.52744405
4716	39.52698558
4717	39.48526765
4718	39.44216987
4719	39.4415519
4720	39.43339063
4721	39.43315038
4722	39.43291214
4723	39.42408912
4724	39.42286898
4725	39.4204999
4726	39.41679732
4727	39.41451743
4728	39.41113178
4729	39.41079731
4730	39.41055344
4731	39.40832834
4732	39.40745029
4733	39.4022756
4734	39.38894628
4735	39.38732252
4736	39.38084831
4737	39.38014213
4738	39.37923519
4739	39.3777027
4740	39.35934372
4741	39.35854597
4742	39.35828016
4743	39.35741848
4744	39.35656272
4745	39.32681922
4746	39.32223047
4747	39.31996327
4748	39.3180336
4749	39.30818564
4750	39.29763404
4751	39.24570144
4752	39.23882952
4753	39.23578439
4754	39.23083552
4755	39.21993858
4756	39.21959489
4757	39.2144496
4758	39.21369767
4759	39.21218829
4760	39.21077909
4761	39.21007051
4762	39.19133287
4763	39.18994704
4764	39.18780803
4765	39.18539062
4766	39.18148899
4767	39.17422896
4768	39.17330207
4769	39.15826784
4770	39.15647088
4771	39.15614728
4772	39.15531735
4773	39.15473039
4774	39.15420978
4775	39.15126502
4776	39.14904903
4777	39.14192632
4778	39.14138801
4779	39.13495809
4780	39.12339324
4781	39.11248671
4782	39.1119164
4783	39.11134441
4784	39.10844887
4785	39.10697515
4786	39.10441641
4787	39.09710007
4788	39.0868663
4789	39.0346997
4790	39.03376671
4791	39.03340571
4792	39.03271296
4793	39.01385797
4794	39.00764252
4795	38.99988244
4796	38.99305551
4797	38.98715428
4798	38.97761349
